ID,Month,Model,Features,MAPE,MAE,Timestamp,Corn_MAPE,Millet_MAPE,Peanut_MAPE,Rice_MAPE,Sorghum_MAPE,2017_MAPE,2018_MAPE,2019_MAPE,2020_MAPE,2021_MAPE,2022_MAPE,2023_MAPE,Parameters
74186291,4,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10821684070807931,108789.68902042329,2024-08-16 11:22:13,0.06733820259855398,0.10634329457563589,0.18354449932513517,0.05519278610815055,0.12866542093292094,0.1480880051486205,0.1003811251101108,0.12815881648395308,0.1719302733764064,0.06703665207665176,0.08231891182172085,0.059604100939091784,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,5,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11919526626794888,117705.21005686029,2024-08-16 11:22:14,0.09892018881282082,0.1238446865990148,0.19151793776566375,0.056296098735669334,0.12539741942657573,0.2438995202592052,0.07474240923559915,0.13320077829118898,0.17793171512115347,0.060992611480569184,0.07832842471929062,0.06527140476863565,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,6,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11085842049535552,110816.93813647557,2024-08-16 11:22:14,0.07840250784674284,0.09983277009315082,0.1794435433859591,0.06378197639943758,0.1328313047514873,0.15248049829020946,0.09433172375399976,0.13002145146896904,0.19724844072316355,0.07603576866100763,0.047886264880305306,0.07800479568983396,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,7,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11596708697838949,113716.76881027226,2024-08-16 11:22:15,0.11270560279734465,0.11753632598436001,0.16992974063304528,0.048584091120947456,0.13107967435625004,0.16281789462847227,0.09960953002837931,0.0862045304935492,0.11834440099732109,0.1137889512281262,0.11764631985941214,0.11335798161346615,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,8,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11936842892743586,119619.64268784545,2024-08-16 11:22:15,0.13517671069525852,0.0897755968210325,0.16636280135507583,0.0851907991551741,0.12033623661063839,0.15237531923557582,0.14650687369293558,0.06893165418064946,0.06389234678891757,0.033463224892683996,0.17368453794984748,0.19672504575144117,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,9,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12437870253853932,114457.50951116353,2024-08-16 11:22:16,0.13916620642316976,0.08501055328589725,0.15541341338059542,0.09092354996774546,0.15137978963528873,0.21666643908653094,0.15897346322483727,0.08746854171254194,0.05352866108854063,0.14833528287321743,0.07382922415727383,0.13184930562683322,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,10,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11987655280353042,125913.78924214367,2024-08-16 11:22:16,0.08264994745106113,0.13134519546080095,0.18776518588194419,0.07755760850315903,0.12006482672068679,0.18341667726372038,0.09788113433411064,0.07544624721952935,0.04789897678479853,0.1726084469580822,0.0762152659819798,0.18566912108249206,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,11,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14372207670498663,151060.15219135975,2024-08-16 11:22:17,0.10883374774525166,0.18252544674494425,0.23285277225128473,0.06587526924013837,0.1285231475433141,0.22950670959342806,0.1178445267073677,0.07604722300933578,0.05141005590027643,0.2566233997223729,0.06965035063001387,0.2049722713721116,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,12,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13280018884120362,139945.40938987263,2024-08-16 11:22:17,0.1052704578463257,0.1461264846784069,0.20711591361369777,0.07798172903643245,0.12750635903115531,0.1861018048049607,0.10528523797966043,0.07268085843330505,0.046840941984928705,0.2157027121276216,0.06846367987326218,0.2345260866846867,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,1,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12871680777168445,127076.51916240592,2024-08-18 18:43:14,0.09669693761405028,0.13894896119754396,0.1881946634253229,0.06598761506350778,0.15375586155799717,0.1597012520025999,0.09224959271441693,0.1365061440366365,0.18449015578647504,0.15322853837134562,0.08065943680176288,0.09418253468855407,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,2,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11229023070822107,111320.88712193207,2024-08-18 18:43:14,0.10118016454247405,0.10824251918872718,0.17633627713917804,0.056157542706102244,0.11953464996462383,0.15487043823707486,0.09034322754031272,0.11853405895365188,0.15400528394884094,0.044741180963288135,0.16296578241574292,0.060571642898635994,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,3,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11304169846017614,109012.0333610328,2024-08-18 18:43:15,0.09707938995408907,0.10800529095314573,0.15578625069110827,0.06278485028202019,0.14155271042051748,0.14476994839319257,0.10092750323407576,0.08962772043349622,0.17937849560959035,0.0757481528245814,0.13547911758357242,0.06536095114272436,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,4,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11117238614026619,105935.51499970749,2024-08-18 18:43:15,0.07492965872788664,0.10973768936895265,0.15687454077370663,0.06114842758250978,0.15317161424827522,0.1480880051486205,0.09920171677240334,0.12905669865278688,0.152780793264825,0.08327999451037912,0.09495938491394604,0.07084010971890244,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,5,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1180640017669954,110714.53476530824,2024-08-18 18:43:16,0.12195274947630305,0.11327764076152429,0.16995605533986408,0.05005453248191872,0.1350790307753669,0.2438995202592052,0.07331365140347759,0.13194367782798766,0.15420094671725398,0.0676264018157309,0.09893722802417493,0.05652658632113768,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,6,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11031574368500131,104907.44808060497,2024-08-18 18:43:17,0.08978692660170953,0.10158455714364344,0.15900984817790345,0.05703452795520674,0.1441628585465434,0.15248049829020946,0.09633021732363495,0.12735527650712408,0.17284714355119876,0.10941947062862997,0.056741034607649274,0.05703656488656267,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,7,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1386965773359638,141933.4815650181,2024-08-18 18:43:18,0.13065826042555934,0.13136389610618862,0.21428769912665863,0.06773949857596644,0.14943353244544597,0.16281789462847227,0.11708087978349713,0.07010856591737928,0.06469489328059597,0.13177303345371824,0.2084347813037894,0.21596599298429425,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,8,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1187909565700036,118527.10592975053,2024-08-18 18:43:18,0.13257708471685856,0.08753854357347554,0.17548928523370924,0.07966871634364196,0.11868115298233285,0.15237531923557582,0.159917500593415,0.07814839239983946,0.07305859127586689,0.03427817245652499,0.18224440633988,0.1515143136889232,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,9,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13800947487143767,126940.25024338085,2024-08-18 18:43:19,0.15503329441539965,0.10684162695019708,0.17703354970909838,0.08566298213226112,0.165475921150232,0.21666643908653094,0.2069785892632907,0.08621549772457518,0.05728922686655663,0.18253621953043325,0.0876774215536123,0.12870293007506456,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,10,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12884926013462192,134137.13177161262,2024-08-18 18:43:20,0.1007526879489196,0.14076145072132465,0.19903048547254157,0.07461845026252492,0.12908322626779892,0.18341667726372038,0.11058504984058448,0.07374422112799525,0.056187274689226255,0.19982316485688428,0.08431375052810136,0.19387468263584157,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,11,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14607324036092068,151328.9602292061,2024-08-18 18:43:20,0.12982736382310534,0.1726766190197019,0.22776396877111438,0.06424887927254826,0.13584937091813348,0.22950670959342806,0.10897666652038285,0.06844926565257106,0.048478687055240374,0.26795177941637094,0.08016984042675121,0.2189797338617002,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
52509254,12,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13684689922159748,141592.59458518948,2024-08-18 18:43:21,0.12543684756559131,0.13869007755888302,0.2053177341936691,0.0750310489049649,0.13975878788487914,0.1861018048049607,0.09535044900403535,0.06663575217669608,0.05324681206477379,0.2344750181831064,0.07920320599094675,0.24291525232666342,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,1,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.12871680777168445,127076.51916240592,2024-08-18 18:44:29,0.09669693761405014,0.13894896119754388,0.1881946634253229,0.06598761506350798,0.15375586155799717,0.1597012520025999,0.09224959271441693,0.13650614403663672,0.1844901557864753,0.15322853837134562,0.08065943680176255,0.09418253468855388,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,2,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.11229023070822124,111320.88712193207,2024-08-18 18:44:30,0.10118016454247462,0.10824251918872695,0.17633627713917768,0.05615754270610231,0.11953464996462461,0.1548704382370752,0.09034322754031321,0.11853405895365166,0.15400528394884125,0.04474118096328801,0.16296578241574328,0.060571642898636105,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,3,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.11373809661974857,109885.56750518846,2024-08-18 18:44:30,0.0940600081100205,0.11005207858333639,0.16349242696732486,0.06034762323962497,0.1407383461984362,0.14823929132255137,0.08814584839644643,0.12744689636311884,0.1590036764839609,0.06942665821713692,0.13347404747210784,0.07043025808291778,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,4,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.10573230358584185,101311.72609363121,2024-08-18 18:44:31,0.09177851955438722,0.08808687474616693,0.15839468920555294,0.0605230322316179,0.12987840219148422,0.15429227262139947,0.08857558609978282,0.12968203202678702,0.14897902742331431,0.07193328783196037,0.09813862557245541,0.0485252935251934,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,5,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.11542525476273599,110076.0853000961,2024-08-18 18:44:31,0.09937205915071819,0.1054726458597584,0.16236567861981496,0.06678644346931491,0.14312944671407352,0.16515142127705967,0.09177740748414535,0.13615534530889306,0.18915696195468568,0.08823345123425133,0.09401247708157676,0.043489718998540094,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,6,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.11646831799490465,109730.54822483652,2024-08-18 18:44:31,0.0959838697776019,0.11214874965000207,0.15470739960960042,0.06412446691131198,0.15537710402600688,0.15349539747664226,0.09588916230241154,0.13113469176816794,0.18840048966449274,0.0915078514501707,0.08656603155895648,0.06828460174349088,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,7,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.1579417287202746,157595.3813716186,2024-08-18 18:44:32,0.14186399135721198,0.17059121006196046,0.21644531709903242,0.07758663637362373,0.18322148870954422,0.16165362262748792,0.1334376734291869,0.09202191599250473,0.07984749283269105,0.19474113461958192,0.20186099796062243,0.24202926357984705,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,8,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.1324784412782864,132370.8348776448,2024-08-18 18:44:32,0.1327234359578158,0.11269153274598742,0.1854896070091446,0.08871484047630981,0.14277279020217443,0.15245314790092598,0.17120185036440388,0.08310658413168376,0.05799883494710477,0.050859414322100546,0.20144254982124457,0.21028670746054137,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,9,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.14594753489123485,133150.3828418601,2024-08-18 18:44:33,0.16091840822439174,0.12295252364549715,0.1744945591990488,0.09135300552432624,0.18001917786291027,0.21575483717809055,0.2154666203625847,0.08760827678350569,0.05987707406737258,0.20993283726617507,0.08993310464361218,0.1430599939373031,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,10,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.12779070087286148,133788.68160416366,2024-08-18 18:44:33,0.09972577951199782,0.13725299179769243,0.20110615677920765,0.07454543928239396,0.12632313699301564,0.17542571998457296,0.11558724794781543,0.07636601271311211,0.05436266136189964,0.19654737906335812,0.08104158093294071,0.1952043041063315,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,11,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.1420831273952842,145323.25842824837,2024-08-18 18:44:34,0.13314909310133619,0.16917511105427913,0.20785651031404567,0.0663976390447863,0.13383728346197366,0.22025749185043816,0.1073056869038822,0.07086321888704589,0.04583311873333766,0.2536200217608777,0.07841085319267552,0.21829150043873208,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
47176852,12,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI']",0.13252248955938084,135534.80438872305,2024-08-18 18:44:34,0.12875772963270024,0.13621240940222265,0.18502422761156614,0.07715824136380192,0.13545983978661333,0.17660453142688337,0.09336281566793811,0.06928594613971506,0.054878082317452594,0.21864808546681433,0.07309254858565965,0.2417854173112029,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
88069527,1,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1481134707198786,142247.9023949429,2024-08-18 18:58:49,0.1506437334401957,0.15395332562469402,0.2019606858332502,0.06712047392725248,0.1668891347740005,0.2365468749226368,0.23599852477696442,0.07571537956778115,0.27469320736942604,0.021332605518103155,0.057584920144727006,0.13492278273951147,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,2,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14457716020579184,149497.04949109736,2024-08-18 18:58:52,0.12142943785167604,0.13556698202276649,0.2436018329304484,0.06962812162212807,0.15265942660194004,0.20530882404790485,0.1998017342262488,0.05251051610589029,0.23818936258700757,0.13835672875848934,0.04292687765622444,0.13494607805877737,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,3,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16455001976994438,162485.31464743853,2024-08-18 18:58:54,0.19811300733598333,0.1596383231262041,0.22212099482460282,0.07060906420859996,0.1722687093543318,0.2116857868940063,0.18621905018847523,0.047366078347953644,0.27407900914969097,0.17831907300957786,0.07812119178565143,0.1760599490142554,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,4,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16627948068056364,164126.39671747244,2024-08-18 18:58:57,0.1666925435516349,0.16912161209823515,0.22474707522762985,0.0890409173033648,0.18179525522195353,0.23791354819110952,0.2077082365509793,0.07674400783627282,0.24122964061878355,0.14170620918061205,0.07195012607311299,0.18670459631307526,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,5,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16906957189532731,171635.8474695128,2024-08-18 18:59:00,0.15219644358431,0.1680963709719951,0.26275917444023783,0.0849799562454452,0.1773159142346485,0.2880797214242873,0.18841669567878055,0.07934570906411867,0.21970652273645008,0.1716959694642314,0.061597537801810785,0.17464484709761238,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,6,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16403660871429737,160722.2305031287,2024-08-18 18:59:02,0.19895787844115148,0.15399136381977474,0.21522531364265932,0.08185341587101126,0.17015507179689005,0.21024847413183384,0.24410306238915686,0.07204171681975491,0.27029759320511965,0.06080038760304873,0.10161025805990506,0.18915476879126258,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,7,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16190206248384323,165728.73503237285,2024-08-18 18:59:06,0.16725493040511732,0.16305087680398286,0.2578574251690667,0.07482691640213616,0.14652016363891307,0.20065032450650971,0.2682453914425441,0.11832873066544436,0.08197067879462214,0.03273358121282664,0.1607274884558607,0.27065824230909474,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,8,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14918071822355264,148417.61013989113,2024-08-18 18:59:09,0.17003784797273847,0.13081847960015175,0.216679815605994,0.08849905565300954,0.1398683922858693,0.14933704696009167,0.26458968169607067,0.16147126702757159,0.032832887392123575,0.0968212306553856,0.10590309803110057,0.23330981580252463,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,9,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15571687687717867,146390.78685676758,2024-08-18 18:59:14,0.17623394311048668,0.14345820300417533,0.2106202071437163,0.08121671664585892,0.167055314481656,0.19593244886886216,0.3444838435774508,0.14381216827240623,0.07709558971711679,0.08012429850794447,0.05148979048360347,0.19707999871286655,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,10,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.145324692085204,145327.83906209952,2024-08-18 18:59:18,0.12446707335863162,0.18228338050199358,0.20666651413514597,0.06554023656228045,0.14766625586796853,0.19191968753330518,0.24384964560671607,0.10357074003742597,0.03657366421972955,0.12193748191176759,0.088877411181408,0.23054421410607578,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,11,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16290131509004135,163438.2609359589,2024-08-18 18:59:22,0.16317273498955087,0.19976690109666714,0.21620645403874666,0.0842829107881087,0.15107757453713347,0.23861424652954782,0.20099673436919674,0.06478748187222125,0.09117817030760153,0.18817220387196154,0.10359860915406613,0.25296175952569455,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
88069527,12,sarimax-111,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16632781215938505,161914.13395076856,2024-08-18 18:59:26,0.1758058836817952,0.17227805232292948,0.21630816494183408,0.07767086782464001,0.18957609202572653,0.1943103974920251,0.20337310284557905,0.1262753324286592,0.07968814831492778,0.17018249714077044,0.10401691396928317,0.2864482929244506,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,1,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16127755538448504,153988.51672247733,2024-08-18 19:00:35,0.17429096745935188,0.17154384402071945,0.20513845208269818,0.0851140962852883,0.1703004170743674,0.25433992023357577,0.22980963085578768,0.10894353604955502,0.2694736375344772,0.016640998734327735,0.10765065455416752,0.14208450972950443,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,2,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15289295235671094,156603.68198382662,2024-08-18 19:00:38,0.15775295213955093,0.1423236570572711,0.25277545755356895,0.06543076449305478,0.14618193054010883,0.21257272164540852,0.20922884949303336,0.07755379909450616,0.23010894872526794,0.15492338473511624,0.04611565736373198,0.13974730543991226,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,3,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.172054144497469,169845.39699955707,2024-08-18 19:00:43,0.21523749838919445,0.16484402802919387,0.2438973261848463,0.0659980891936978,0.17029378069041248,0.214256504107815,0.21747507164861096,0.07226803579917813,0.27086492696183395,0.19358691693188063,0.08476363912997391,0.1511639169029903,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,4,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16825040623738421,166359.76598291242,2024-08-18 19:00:47,0.20000871941948012,0.16129023404658013,0.22635125550212556,0.08368212236952928,0.169919699849206,0.22977697166498606,0.21187184161808306,0.07266741585037478,0.23031887364678463,0.14923342330587583,0.07750196328093492,0.20638235429465018,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,5,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16951020978691161,169490.93140799005,2024-08-18 19:00:51,0.17970185642926997,0.14808077703698855,0.26568039103817226,0.08153530464561547,0.17255271978451187,0.30194894890981655,0.1844310874679343,0.09875660594815192,0.20530288473637254,0.16724969732210918,0.056175958708090154,0.1727062854159068,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,6,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16740146778177603,159831.03217861775,2024-08-18 19:00:56,0.215914548478939,0.15431684265996579,0.20732759045043678,0.08031524938708594,0.1791331079324525,0.21395473740129373,0.2483306680257983,0.07754763036072969,0.2684663254936384,0.06015818083878507,0.12672450095821944,0.17662823139396733,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,7,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1773239567981382,176030.41903872773,2024-08-18 19:01:01,0.17265961428294796,0.17997550286760858,0.2701533732738759,0.08669121011723523,0.17714008344902346,0.2582591244627569,0.273797969374115,0.14982690596228207,0.062110658989216735,0.058420755097040714,0.1593335319910177,0.2795187517105383,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,8,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16388015103003747,163244.93469479046,2024-08-18 19:01:06,0.17327431741076424,0.1467167620098741,0.2558372487756507,0.09080796915615888,0.15276445779773942,0.20904231001523219,0.25363112693460194,0.19902134338345084,0.031068373135277973,0.10884588984743435,0.11039979513120061,0.2351522187630645,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,9,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1554460485104644,148201.6106717319,2024-08-18 19:01:12,0.18349042803981178,0.15319059236532465,0.20721668912776461,0.08488652214563792,0.14844601087378306,0.15924223359796827,0.36981313476212363,0.15420386633366415,0.0696001955682096,0.06937670466556012,0.05175288445944783,0.21413332018627712,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,10,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.15734909649161866,151721.8971634614,2024-08-18 19:01:18,0.1611281911044751,0.188638470367074,0.21155021137689453,0.06644257784151102,0.1589860317681386,0.2337742142072722,0.22689982952815013,0.15854445338444204,0.040848917216311606,0.11412075362425292,0.0992705995975052,0.22798490788339648,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,11,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.18172044676079518,171126.47943249505,2024-08-18 19:01:24,0.1906125884402896,0.2055839492494396,0.22217729516127568,0.08572866489472959,0.2044997360582415,0.27147911874266645,0.19274661431723347,0.16280975054508234,0.09886361453831234,0.17450471510206775,0.12023847882547178,0.2514008352547322,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
42698771,12,sarimax-112,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.16908468355898115,165256.97749308948,2024-08-18 19:01:30,0.16711966966983566,0.18616548184276596,0.22351023938313577,0.07520796619040923,0.1934200607087591,0.19468530165527465,0.2035707782013565,0.14182139538632565,0.08156898829751057,0.15029915395466864,0.10559637110381273,0.30605079631391935,"{'training_data_years': 20, 'differencing': 0, 'ma': 0}"
10257303,1,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.12470605762448803,124056.22934006726,2024-08-18 19:02:27,0.10045588184435457,0.13376137614266256,0.18580458051526252,0.0660446308703151,0.13746381874984545,0.15616886199487157,0.08829423503819125,0.1345303804836831,0.19006275088382507,0.1505303834872021,0.07836054272394352,0.07499524875969969,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
10257303,2,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.1092624663448456,109920.93021631113,2024-08-18 19:02:28,0.12328971312981044,0.10470700616547744,0.1730798827004802,0.05320466524894219,0.09203106447951777,0.15072570622958564,0.07931479876946394,0.11264845814542701,0.15580770095494983,0.0522885733068286,0.16669773856526499,0.047354288442399195,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
10257303,3,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.1282137111436629,127151.27056441855,2024-08-18 19:02:29,0.18348360558739243,0.1281173391876039,0.17521292035235278,0.057113970003241095,0.09714072058772423,0.13630589951357616,0.09058090294140309,0.09500962490046057,0.21931905309626826,0.11573730138097744,0.1756256094528795,0.0649175867200752,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
10257303,4,lr train data years no temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11758251471257705,112292.55638568861,2024-08-18 19:02:29,0.10778520477306462,0.11508585874151764,0.1597489360684208,0.061041669718038656,0.1442509042618436,0.17834869184292218,0.08317718389842528,0.12915841629898953,0.16880628164284478,0.0806651540610632,0.09781600791692324,0.08510586732687117,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
